taxon_id,speciesname,type_intensity,threat
8529147,Carlina_onopordifolia,Cropland_high,2
8529147,Carlina_onopordifolia,Cropland_low,1
8529147,Carlina_onopordifolia,Cropland_med,1
8529147,Carlina_onopordifolia,Pasture_high,1
8529147,Carlina_onopordifolia,Pasture_low,0
8724265,Lampedusa_imitatrix,Pasture_high,2
8724265,Lampedusa_imitatrix,Pasture_low,1
8909809,Emys_orbicularis,Pasture_high,11
8909809,Emys_orbicularis,Pasture_low,4
8909809,Emys_orbicularis,WoodlandForest_multi,3
8909809,Emys_orbicularis,WoodlandForest_primary,0
8909809,Emys_orbicularis,WoodlandForest_prod,5
8974077,Chalcides_bedriagai,Pasture_high,5
8974077,Chalcides_bedriagai,Pasture_low,2
9197691,Elaphe_quatuorlineata,Pasture_high,5
9197691,Elaphe_quatuorlineata,Pasture_low,2
9197691,Elaphe_quatuorlineata,WoodlandForest_multi,2
9197691,Elaphe_quatuorlineata,WoodlandForest_primary,0
9197691,Elaphe_quatuorlineata,WoodlandForest_prod,3
9218377,Onosma_tornensis,Pasture_high,1
9218377,Onosma_tornensis,Pasture_low,0
9244277,Melanoselinum_decipiens,Pasture_high,1
9244277,Melanoselinum_decipiens,Pasture_low,0
9282206,Strix_aluco,WoodlandForest_multi,3
9282206,Strix_aluco,WoodlandForest_primary,0
9282206,Strix_aluco,WoodlandForest_prod,6
9329340,Aster_pyrenaeus,Pasture_high,2
9329340,Aster_pyrenaeus,Pasture_low,1
9330514,Galerida_theklae,Pasture_high,7
9330514,Galerida_theklae,Pasture_low,1
9409796,Corvus_corone,Cropland_high,7
9409796,Corvus_corone,Cropland_low,2
9409796,Corvus_corone,Cropland_med,4
9439986,Ablepharus_kitaibelii,Cropland_high,7
9439986,Ablepharus_kitaibelii,Cropland_low,1
9439986,Ablepharus_kitaibelii,Cropland_med,4
9439986,Ablepharus_kitaibelii,Pasture_high,7
9439986,Ablepharus_kitaibelii,Pasture_low,2
9439986,Ablepharus_kitaibelii,WoodlandForest_multi,2
9439986,Ablepharus_kitaibelii,WoodlandForest_primary,0
9439986,Ablepharus_kitaibelii,WoodlandForest_prod,3
9444556,Lanius_excubitor,Pasture_high,8
9444556,Lanius_excubitor,Pasture_low,2
9444556,Lanius_excubitor,WoodlandForest_multi,1
9444556,Lanius_excubitor,WoodlandForest_primary,0
9444556,Lanius_excubitor,WoodlandForest_prod,2
9515886,Hirundo_rustica,Cropland_high,13
9515886,Hirundo_rustica,Cropland_low,4
9515886,Hirundo_rustica,Cropland_med,8
9584698,Falco_naumanni,Pasture_high,9
9584698,Falco_naumanni,Pasture_low,2
9595248,Eryx_jaculus,Pasture_high,3
9595248,Eryx_jaculus,Pasture_low,1
9613112,Emberiza_melanocephala,Cropland_high,5
9613112,Emberiza_melanocephala,Cropland_low,0
9613112,Emberiza_melanocephala,Cropland_med,3
9616058,Falco_tinnunculus,Cropland_high,13
9616058,Falco_tinnunculus,Cropland_low,4
9616058,Falco_tinnunculus,Cropland_med,8
9616058,Falco_tinnunculus,Pasture_high,8
9616058,Falco_tinnunculus,Pasture_low,2
9629160,Loxia_curvirostra,WoodlandForest_multi,1
9629160,Loxia_curvirostra,WoodlandForest_primary,0
9629160,Loxia_curvirostra,WoodlandForest_prod,3
9701857,Motacilla_flava,Pasture_high,13
9701857,Motacilla_flava,Pasture_low,4
9705453,Parus_major,WoodlandForest_multi,5
9705453,Parus_major,WoodlandForest_primary,0
9705453,Parus_major,WoodlandForest_prod,10
9754263,Myotis_mystacinus,Cropland_high,17
9754263,Myotis_mystacinus,Cropland_low,5
9754263,Myotis_mystacinus,Cropland_med,10
9754263,Myotis_mystacinus,Pasture_high,12
9754263,Myotis_mystacinus,Pasture_low,5
9754263,Myotis_mystacinus,WoodlandForest_multi,11
9754263,Myotis_mystacinus,WoodlandForest_primary,0
9754263,Myotis_mystacinus,WoodlandForest_prod,15
9796816,Miniopterus_schreibersii,Cropland_high,18
9796816,Miniopterus_schreibersii,Cropland_low,6
9796816,Miniopterus_schreibersii,Cropland_med,12
9796816,Miniopterus_schreibersii,Pasture_high,10
9796816,Miniopterus_schreibersii,Pasture_low,3
9796816,Miniopterus_schreibersii,WoodlandForest_multi,4
9796816,Miniopterus_schreibersii,WoodlandForest_primary,0
9796816,Miniopterus_schreibersii,WoodlandForest_prod,6
9797180,Ardea_cinerea,WoodlandForest_multi,4
9797180,Ardea_cinerea,WoodlandForest_primary,0
9797180,Ardea_cinerea,WoodlandForest_prod,5
9807306,Vipera_ursinii,Pasture_high,3
9807306,Vipera_ursinii,Pasture_low,1
9809229,Sturnus_vulgaris,Cropland_high,11
9809229,Sturnus_vulgaris,Cropland_low,3
9809229,Sturnus_vulgaris,Cropland_med,6
9813242,Falco_columbarius,Pasture_high,10
9813242,Falco_columbarius,Pasture_low,3
9813242,Falco_columbarius,WoodlandForest_multi,2
9813242,Falco_columbarius,WoodlandForest_primary,0
9813242,Falco_columbarius,WoodlandForest_prod,3
10671015,Narcissus_longispathus,Pasture_high,2
10671015,Narcissus_longispathus,Pasture_low,1
